filename,vmaf
Landscapes_075_h_E.jpg,50.685479
Landscapes_081_h_D.jpg,66.639423
Landscapes_065_h_E.jpg,55.836526
Landscapes_091_h_D.jpg,55.836526
Landscapes_120_v_E.jpg,46.272396
Landscapes_120_v_D.jpg,65.999634
Landscapes_065_h_D.jpg,73.849717
Landscapes_091_h_E.jpg,73.849717
Landscapes_075_h_D.jpg,69.198854
Landscapes_081_h_E.jpg,46.824631
Landscapes_167_h_B.jpg,85.816278
Landscapes_177_h_B.jpg,86.418130
Landscapes_183_h_C.jpg,81.084659
Landscapes_032_v_B.jpg,90.746735
Landscapes_074_h_A.jpg,97.428399
Landscapes_059_v_A.jpg,97.428486
Landscapes_064_h_A.jpg,97.428622
Landscapes_052_h_C.jpg,83.571134
Landscapes_042_h_C.jpg,85.813958
Landscapes_028_h_E.jpg,38.163337
Landscapes_038_h_E.jpg,47.261461
Landscapes_132_h_E.jpg,45.108058
Landscapes_077_v_E.jpg,45.668311
Landscapes_148_h_C.jpg,81.431703
Landscapes_020_h_C.jpg,81.859675
Objects_190_h_D.jpg,58.497162
Landscapes_158_h_C.jpg,80.711411
Landscapes_016_h_A.jpg,97.428143
Landscapes_006_h_A.jpg,97.428381
Landscapes_089_h_C.jpg,82.424895
Landscapes_082_v_A.jpg,97.428193
Landscapes_007_h_D.jpg,69.542835
Landscapes_017_h_D.jpg,70.583938
Landscapes_159_h_D.jpg,68.097303
Objects_279_h_D.jpg,69.964557
Landscapes_021_h_D.jpg,56.494454
Landscapes_149_h_D.jpg,62.246727
Landscapes_031_h_D.jpg,71.982660
Landscapes_123_h_B.jpg,90.233775
Landscapes_133_h_B.jpg,89.778309
Landscapes_082_v_C.jpg,85.548409
Landscapes_089_h_A.jpg,97.428500
Landscapes_016_h_C.jpg,86.324021
Landscapes_006_h_C.jpg,81.945284
Landscapes_148_h_A.jpg,97.428518
Animals_202_h_B.jpg,89.833555
Landscapes_158_h_A.jpg,97.426956
Landscapes_020_h_A.jpg,97.428259
Landscapes_098_h_D.jpg,74.486283
Landscapes_129_v_E.jpg,47.090079
Landscapes_104_h_E.jpg,47.863521
Landscapes_176_h_E.jpg,44.762921
Landscapes_166_h_E.jpg,50.222486
Landscapes_052_h_A.jpg,97.428428
Landscapes_042_h_A.jpg,97.428503
Landscapes_074_h_C.jpg,83.190185
Landscapes_080_h_B.jpg,88.222496
Landscapes_064_h_C.jpg,78.131832
Landscapes_090_h_B.jpg,78.131832
Landscapes_059_v_C.jpg,80.667990
Landscapes_183_h_A.jpg,97.428355
Landscapes_141_h_B.jpg,90.525965
Landscapes_151_h_B.jpg,89.477628
Landscapes_106_v_D.jpg,46.885624
Landscapes_043_h_D.jpg,68.658511
Landscapes_116_v_D.jpg,66.916390
Landscapes_053_h_D.jpg,69.744332
Landscapes_053_h_E.jpg,49.233280
Landscapes_116_v_E.jpg,46.526930
Landscapes_043_h_E.jpg,50.111255
Landscapes_106_v_E.jpg,24.991569
Landscapes_151_h_C.jpg,81.184401
Landscapes_141_h_C.jpg,83.626255
Landscapes_177_h_A.jpg,97.428189
Landscapes_032_v_A.jpg,97.428151
Landscapes_167_h_A.jpg,97.428465
Landscapes_064_h_B.jpg,87.973849
Landscapes_090_h_C.jpg,87.973849
Landscapes_059_v_B.jpg,89.253791
Landscapes_074_h_B.jpg,90.670827
Landscapes_080_h_C.jpg,78.608675
Landscapes_166_h_D.jpg,69.375455
Landscapes_176_h_D.jpg,64.334847
Landscapes_104_h_D.jpg,67.273604
Landscapes_129_v_D.jpg,68.520079
Landscapes_098_h_E.jpg,61.297126
Animals_202_h_C.jpg,79.962590
Landscapes_006_h_B.jpg,90.296779
Landscapes_016_h_B.jpg,92.482177
Landscapes_082_v_B.jpg,92.299281
Landscapes_133_h_C.jpg,82.229729
Landscapes_123_h_C.jpg,83.428162
Landscapes_149_h_E.jpg,41.970134
Landscapes_031_h_E.jpg,55.545419
Landscapes_159_h_E.jpg,47.841555
Landscapes_021_h_E.jpg,33.926866
Objects_279_h_E.jpg,51.678310
Objects_279_h_A.jpg,95.756089
Landscapes_021_h_A.jpg,97.428030
Landscapes_159_h_A.jpg,97.428400
Landscapes_031_h_A.jpg,97.427549
Landscapes_149_h_A.jpg,97.427883
Landscapes_007_h_C.jpg,83.829054
Landscapes_017_h_C.jpg,84.700687
Landscapes_089_h_D.jpg,67.271554
Landscapes_148_h_D.jpg,65.452040
Landscapes_020_h_D.jpg,67.482538
Landscapes_158_h_D.jpg,64.877403
Objects_190_h_C.jpg,76.368201
Landscapes_098_h_A.jpg,97.425927
Landscapes_077_v_B.jpg,90.450825
Landscapes_132_h_B.jpg,89.725313
Landscapes_028_h_B.jpg,88.616024
Landscapes_038_h_B.jpg,90.073275
Landscapes_052_h_D.jpg,69.870964
Landscapes_042_h_D.jpg,73.437439
Landscapes_167_h_E.jpg,33.073416
Landscapes_032_v_E.jpg,49.304354
Landscapes_177_h_E.jpg,34.386496
Landscapes_183_h_D.jpg,64.791674
Landscapes_065_h_C.jpg,86.119031
Landscapes_091_h_B.jpg,86.119031
Landscapes_120_v_C.jpg,81.399085
Landscapes_075_h_C.jpg,83.918087
Landscapes_081_h_B.jpg,89.517402
Landscapes_106_v_A.jpg,97.428564
Landscapes_043_h_A.jpg,97.428244
Landscapes_116_v_A.jpg,97.428354
Landscapes_053_h_A.jpg,97.428219
Landscapes_075_h_B.jpg,91.332752
Landscapes_081_h_C.jpg,80.945987
Landscapes_120_v_B.jpg,90.218502
Landscapes_065_h_B.jpg,92.489069
Landscapes_091_h_C.jpg,92.489069
Landscapes_177_h_D.jpg,56.597125
Landscapes_183_h_E.jpg,43.675315
Landscapes_032_v_D.jpg,67.521907
Landscapes_167_h_D.jpg,57.030520
Landscapes_042_h_E.jpg,56.028234
Landscapes_052_h_E.jpg,50.749077
Landscapes_166_h_A.jpg,97.427885
Landscapes_176_h_A.jpg,97.427639
Landscapes_038_h_C.jpg,81.441663
Landscapes_028_h_C.jpg,78.913423
Landscapes_132_h_C.jpg,81.668162
Landscapes_077_v_C.jpg,81.584715
Landscapes_104_h_A.jpg,97.428053
Landscapes_129_v_A.jpg,97.428273
Landscapes_020_h_E.jpg,46.948729
Objects_190_h_B.jpg,86.703751
Landscapes_158_h_E.jpg,46.044402
Landscapes_148_h_E.jpg,44.462560
Landscapes_089_h_E.jpg,46.873954
Landscapes_017_h_B.jpg,91.730158
Landscapes_007_h_B.jpg,91.250402
Landscapes_149_h_B.jpg,88.294468
Landscapes_031_h_B.jpg,92.163366
Landscapes_159_h_B.jpg,90.539128
Objects_279_h_B.jpg,91.409991
Landscapes_021_h_B.jpg,86.252344
Landscapes_133_h_D.jpg,68.409962
Landscapes_082_v_E.jpg,52.470053
Landscapes_123_h_D.jpg,69.203220
Animals_202_h_D.jpg,64.482218
Landscapes_006_h_E.jpg,46.071001
Landscapes_016_h_E.jpg,55.889263
Landscapes_104_h_C.jpg,82.016174
Landscapes_098_h_B.jpg,91.197894
Landscapes_129_v_C.jpg,83.311034
Landscapes_077_v_A.jpg,97.428618
Landscapes_132_h_A.jpg,97.428320
Landscapes_038_h_A.jpg,97.428221
Landscapes_028_h_A.jpg,97.428588
Landscapes_166_h_C.jpg,83.657563
Landscapes_176_h_C.jpg,80.151782
Landscapes_064_h_E.jpg,40.441085
Landscapes_090_h_D.jpg,40.441085
Landscapes_059_v_E.jpg,43.788243
Landscapes_074_h_E.jpg,51.479096
Landscapes_080_h_D.jpg,61.371134
Landscapes_151_h_D.jpg,66.267049
Landscapes_141_h_D.jpg,71.704633
Landscapes_081_h_A.jpg,97.428642
Landscapes_091_h_A.jpg,97.428112
Landscapes_116_v_B.jpg,90.371627
Landscapes_053_h_B.jpg,91.070342
Landscapes_106_v_B.jpg,81.962587
Landscapes_043_h_B.jpg,90.648932
Landscapes_043_h_C.jpg,82.869713
Landscapes_106_v_C.jpg,69.038993
Landscapes_053_h_C.jpg,83.732257
Landscapes_116_v_C.jpg,82.069214
Landscapes_120_v_A.jpg,97.428100
Landscapes_065_h_A.jpg,97.428109
Landscapes_075_h_A.jpg,97.428008
Landscapes_141_h_E.jpg,53.722792
Landscapes_151_h_E.jpg,44.802591
Landscapes_074_h_D.jpg,70.092149
Landscapes_080_h_E.jpg,38.540615
Landscapes_064_h_D.jpg,61.377272
Landscapes_090_h_E.jpg,61.377272
Landscapes_059_v_D.jpg,64.849223
Landscapes_176_h_B.jpg,88.559111
Landscapes_166_h_B.jpg,91.408143
Landscapes_129_v_B.jpg,90.865031
Landscapes_098_h_C.jpg,85.174263
Landscapes_104_h_B.jpg,90.051899
Landscapes_016_h_D.jpg,73.737002
Landscapes_006_h_D.jpg,66.556403
Animals_202_h_E.jpg,44.450319
Objects_190_h_A.jpg,93.901781
Landscapes_123_h_E.jpg,53.773613
Landscapes_082_v_D.jpg,71.500182
Landscapes_133_h_E.jpg,47.706109
Landscapes_007_h_A.jpg,97.428252
Landscapes_017_h_A.jpg,97.428319
Landscapes_159_h_C.jpg,82.809611
Landscapes_021_h_C.jpg,74.975670
Objects_279_h_C.jpg,83.385464
Landscapes_149_h_C.jpg,79.086964
Landscapes_031_h_C.jpg,85.082646
Landscapes_105_v_D.jpg,85.082646
Landscapes_040_h_D.jpg,64.740775
Landscapes_138_h_D.jpg,63.467886
Landscapes_115_v_D.jpg,60.324769
Landscapes_050_h_D.jpg,65.652922
Landscapes_099_v_E.jpg,39.064140
Landscapes_128_h_D.jpg,68.021504
Landscapes_180_h_A.jpg,97.428350
Landscapes_142_h_B.jpg,88.216932
Landscapes_152_h_B.jpg,90.461604
Landscapes_051_h_A.jpg,97.428316
Landscapes_114_v_A.jpg,97.428159
Landscapes_041_h_A.jpg,97.428523
Landscapes_139_h_A.jpg,97.428403
Landscapes_083_h_B.jpg,91.592336
Landscapes_122_v_C.jpg,84.199747
Landscapes_067_h_C.jpg,82.747965
Landscapes_093_h_B.jpg,91.683996
Landscapes_175_h_E.jpg,46.466863
Landscapes_181_h_D.jpg,58.194178
Landscapes_030_v_E.jpg,45.664167
Landscapes_165_h_E.jpg,47.274811
Landscapes_117_h_E.jpg,32.604644
Landscapes_107_h_E.jpg,50.470490
Landscapes_150_v_C.jpg,85.536380
Landscapes_015_h_C.jpg,82.631285
Landscapes_140_v_C.jpg,77.835623
Landscapes_005_h_C.jpg,83.303096
Landscapes_033_h_A.jpg,97.428547
Landscapes_023_h_A.jpg,97.428110
Landscapes_058_h_B.jpg,89.042250
Landscapes_130_h_B.jpg,0.000000
Landscapes_048_h_B.jpg,92.133303
Landscapes_022_h_D.jpg,64.222307
Objects_192_h_C.jpg,83.896842
Landscapes_022_h_E.jpg,43.913217
Objects_192_h_B.jpg,90.860470
Landscapes_130_h_C.jpg,5.703376
Landscapes_048_h_C.jpg,85.303582
Landscapes_058_h_C.jpg,79.990977
Landscapes_182_v_A.jpg,97.428296
Landscapes_005_h_B.jpg,91.118006
Landscapes_140_v_B.jpg,87.772484
Landscapes_015_h_B.jpg,89.526451
Landscapes_150_v_B.jpg,92.249573
Landscapes_107_h_D.jpg,70.204497
Landscapes_117_h_D.jpg,56.377734
Landscapes_165_h_D.jpg,67.091003
Landscapes_030_v_D.jpg,66.923687
Landscapes_175_h_D.jpg,64.686091
Landscapes_181_h_E.jpg,38.086493
Landscapes_067_h_B.jpg,90.999188
Landscapes_093_h_C.jpg,84.721363
Landscapes_122_v_B.jpg,91.787229
Landscapes_083_h_C.jpg,84.742575
Landscapes_088_v_A.jpg,97.428400
Landscapes_152_h_C.jpg,82.415595
Landscapes_142_h_C.jpg,78.401129
Landscapes_174_h_A.jpg,97.428207
Landscapes_164_h_A.jpg,97.428462
Landscapes_050_h_E.jpg,44.350623
Landscapes_115_v_E.jpg,38.269580
Landscapes_128_h_E.jpg,48.883006
Landscapes_099_v_D.jpg,58.548476
Landscapes_040_h_E.jpg,44.817660
Landscapes_105_v_E.jpg,44.817660
Landscapes_138_h_E.jpg,42.643085
Landscapes_076_h_E.jpg,45.637425
Landscapes_066_h_E.jpg,49.349980
Landscapes_092_h_D.jpg,69.216135
Landscapes_174_h_C.jpg,78.282527
Landscapes_180_h_B.jpg,88.826126
Landscapes_164_h_C.jpg,81.358596
Landscapes_152_h_A.jpg,97.428274
Landscapes_142_h_A.jpg,97.428118
Landscapes_139_h_B.jpg,90.727632
Landscapes_088_v_C.jpg,81.349380
Landscapes_041_h_B.jpg,89.916166
Landscapes_051_h_B.jpg,90.642593
Landscapes_114_v_B.jpg,90.889407
Landscapes_093_h_A.jpg,97.428186
Landscapes_083_h_A.jpg,97.428024
Landscapes_143_h_D.jpg,69.470757
Landscapes_153_h_D.jpg,63.869148
Landscapes_121_h_D.jpg,63.578047
Landscapes_049_h_D.jpg,64.166584
Landscapes_131_h_D.jpg,58.391960
Landscapes_023_h_B.jpg,92.418581
Landscapes_033_h_B.jpg,89.855044
Landscapes_182_v_C.jpg,82.400554
Landscapes_048_h_A.jpg,97.428198
Landscapes_130_h_A.jpg,0.839171
Landscapes_058_h_A.jpg,97.428217
Landscapes_014_h_E.jpg,47.235221
Landscapes_029_v_E.jpg,53.183737
Landscapes_004_h_E.jpg,37.193944
Landscapes_039_v_E.jpg,54.311770
Objects_192_h_A.jpg,94.639989
Landscapes_004_h_D.jpg,58.730426
Landscapes_039_v_D.jpg,72.876133
Landscapes_014_h_D.jpg,66.470075
Landscapes_029_v_D.jpg,70.807194
Landscapes_182_v_B.jpg,90.530648
Landscapes_033_h_C.jpg,81.462886
Landscapes_023_h_C.jpg,85.621768
Landscapes_015_h_A.jpg,97.428325
Landscapes_150_v_A.jpg,97.428199
Landscapes_005_h_A.jpg,97.428162
Landscapes_140_v_A.jpg,97.428226
Landscapes_049_h_E.jpg,44.593377
Landscapes_131_h_E.jpg,40.370542
Landscapes_121_h_E.jpg,44.005989
Landscapes_153_h_E.jpg,42.245065
Landscapes_143_h_E.jpg,49.241033
Landscapes_067_h_A.jpg,97.428435
Landscapes_122_v_A.jpg,97.427058
Landscapes_114_v_C.jpg,83.752794
Landscapes_051_h_C.jpg,83.210278
Landscapes_088_v_B.jpg,89.190745
Landscapes_139_h_C.jpg,82.809808
Landscapes_041_h_C.jpg,81.595315
Landscapes_164_h_B.jpg,89.780347
Landscapes_174_h_B.jpg,87.901763
Landscapes_180_h_C.jpg,80.030142
Landscapes_066_h_D.jpg,68.187803
Landscapes_092_h_E.jpg,50.580097
Landscapes_076_h_D.jpg,66.626101
Landscapes_092_h_A.jpg,97.428421
Landscapes_115_v_B.jpg,87.693252
Landscapes_050_h_B.jpg,89.579277
Landscapes_099_v_C.jpg,76.655968
Landscapes_128_h_B.jpg,90.522500
Landscapes_105_v_B.jpg,90.522500
Landscapes_040_h_B.jpg,89.264137
Landscapes_138_h_B.jpg,88.720214
Landscapes_152_h_D.jpg,65.802074
Landscapes_142_h_D.jpg,61.875143
Landscapes_122_v_E.jpg,55.102363
Landscapes_067_h_E.jpg,49.572708
Landscapes_093_h_D.jpg,71.615759
Landscapes_083_h_D.jpg,71.150014
Landscapes_143_h_A.jpg,97.428267
Landscapes_153_h_A.jpg,97.428445
Landscapes_165_h_C.jpg,81.806568
Landscapes_175_h_C.jpg,81.243531
Landscapes_181_h_B.jpg,85.985442
Landscapes_030_v_C.jpg,82.537058
Landscapes_107_h_C.jpg,84.211837
Landscapes_117_h_C.jpg,74.667796
Landscapes_121_h_A.jpg,97.427997
Landscapes_131_h_A.jpg,97.428105
Landscapes_049_h_A.jpg,97.427792
Landscapes_140_v_E.jpg,38.992918
Landscapes_005_h_E.jpg,51.315848
Landscapes_150_v_E.jpg,53.211446
Landscapes_015_h_E.jpg,53.589007
Landscapes_130_h_D.jpg,0.000000
Landscapes_048_h_D.jpg,71.184658
Landscapes_058_h_D.jpg,64.245170
Landscapes_022_h_B.jpg,89.701503
Objects_192_h_E.jpg,53.272082
Landscapes_039_v_A.jpg,97.428020
Landscapes_004_h_A.jpg,97.428443
Landscapes_029_v_A.jpg,97.427756
Landscapes_014_h_A.jpg,97.428549
Landscapes_022_h_C.jpg,80.971076
Objects_192_h_D.jpg,71.546595
Landscapes_058_h_E.jpg,45.288859
Landscapes_130_h_E.jpg,0.000000
Landscapes_048_h_E.jpg,52.863925
Landscapes_015_h_D.jpg,71.228300
Landscapes_150_v_D.jpg,71.970621
Landscapes_005_h_D.jpg,69.611274
Landscapes_140_v_D.jpg,60.837651
Landscapes_117_h_B.jpg,85.147852
Landscapes_107_h_B.jpg,91.125821
Landscapes_030_v_B.jpg,90.577724
Landscapes_175_h_B.jpg,90.424035
Landscapes_181_h_C.jpg,75.535029
Landscapes_165_h_B.jpg,89.746141
Landscapes_083_h_E.jpg,52.091782
Landscapes_067_h_D.jpg,67.425774
Landscapes_093_h_E.jpg,53.512076
Landscapes_122_v_D.jpg,70.740561
Landscapes_142_h_E.jpg,42.643506
Landscapes_152_h_E.jpg,47.205888
Landscapes_040_h_C.jpg,80.280727
Landscapes_105_v_C.jpg,80.280727
Landscapes_138_h_C.jpg,79.643379
Landscapes_050_h_C.jpg,81.122088
Landscapes_115_v_C.jpg,78.527933
Landscapes_128_h_C.jpg,82.501043
Landscapes_099_v_B.jpg,86.864933
Landscapes_066_h_A.jpg,97.428031
Landscapes_076_h_A.jpg,97.428395
Landscapes_066_h_C.jpg,82.857485
Landscapes_092_h_B.jpg,90.959969
Landscapes_076_h_C.jpg,82.580709
Landscapes_138_h_A.jpg,97.428103
Landscapes_105_v_A.jpg,97.428103
Landscapes_040_h_A.jpg,97.428503
Landscapes_128_h_A.jpg,97.428599
Landscapes_115_v_A.jpg,97.428220
Landscapes_050_h_A.jpg,97.428366
Landscapes_164_h_E.jpg,45.171704
Landscapes_174_h_E.jpg,38.780204
Landscapes_180_h_D.jpg,64.180997
Landscapes_051_h_D.jpg,69.192268
Landscapes_114_v_D.jpg,69.594723
Landscapes_139_h_D.jpg,67.651676
Landscapes_088_v_E.jpg,45.425421
Landscapes_041_h_D.jpg,67.022449
Landscapes_153_h_B.jpg,89.232989
Landscapes_143_h_B.jpg,91.666267
Landscapes_181_h_A.jpg,97.428496
Landscapes_049_h_B.jpg,89.407400
Landscapes_131_h_B.jpg,85.058853
Landscapes_121_h_B.jpg,89.549447
Landscapes_033_h_D.jpg,65.785802
Landscapes_182_v_E.jpg,44.873379
Landscapes_023_h_D.jpg,72.225303
Landscapes_022_h_A.jpg,97.428093
Landscapes_004_h_C.jpg,76.193167
Landscapes_039_v_C.jpg,85.392332
Landscapes_014_h_C.jpg,81.107844
Landscapes_029_v_C.jpg,84.595304
Landscapes_014_h_B.jpg,89.524378
Landscapes_029_v_B.jpg,91.770942
Landscapes_004_h_B.jpg,86.772603
Landscapes_039_v_B.jpg,92.093991
Landscapes_023_h_E.jpg,53.699627
Landscapes_182_v_D.jpg,66.798388
Landscapes_033_h_E.jpg,44.289835
Landscapes_121_h_C.jpg,80.173534
Landscapes_049_h_C.jpg,80.362520
Landscapes_131_h_C.jpg,74.621689
Landscapes_107_h_A.jpg,97.428308
Landscapes_117_h_A.jpg,97.428341
Landscapes_165_h_A.jpg,97.428056
Landscapes_030_v_A.jpg,97.428435
Landscapes_175_h_A.jpg,97.427635
Landscapes_143_h_C.jpg,84.317128
Landscapes_153_h_C.jpg,80.364349
Landscapes_088_v_D.jpg,66.566664
Landscapes_139_h_E.jpg,47.364172
Landscapes_041_h_E.jpg,49.253346
Landscapes_114_v_E.jpg,50.776571
Landscapes_051_h_E.jpg,48.924846
Landscapes_174_h_D.jpg,60.750613
Landscapes_180_h_E.jpg,42.642150
Landscapes_164_h_D.jpg,65.782320
Landscapes_099_v_A.jpg,97.428268
Landscapes_076_h_B.jpg,90.606061
Landscapes_066_h_B.jpg,90.826445
Landscapes_092_h_C.jpg,83.173015
